Order_ID,Order_Date,Month,Quarter,Year,Week_Number,Region,City,Product_Category,Product_Name,Units_Sold,Unit_Price,Discount_Percentage,Sales_Amount,Marketing_Spend,Stock_Available,Reorder_Level,Previous_Month_Sales,Forecasted_Sales,Actual_Sales,Forecast_Error_Percentage,Demand_Level,Stock_Risk,Season
ORD100132,30-06-2024,June,Q2,2024,26,West,Chennai,Office Supplies,Paper Ream,509,350,13.62,153885.97,78989,1423,100,176306.96,165096.46,157801.36,4.42,High Demand,Overstocked,Summer
ORD100133,03-06-2024,June,Q2,2024,23,West,Mumbai,Fashion,T-Shirt,696,1200,6.06,784586.88,41002,330,100,738121.2,761354.04,717770,5.72,High Demand,Stockout Risk,Summer
ORD100134,17-04-2025,April,Q2,2025,16,West,Delhi,Electronics,Tablet,343,18000,1.53,6079537.8,16835,2176,100,5798620.54,5939079.17,6177210.93,4.01,Medium Demand,Overstocked,Summer
ORD100135,12-02-2024,February,Q1,2024,7,West,Lucknow,Furniture,Desk,669,15000,9.51,9080671.5,24773,353,100,8900958.14,8990814.82,9645428.99,7.28,High Demand,Stockout Risk,Spring
ORD100136,17-12-2024,December,Q4,2024,51,North,Jaipur,Furniture,Office Chair,303,8000,14.15,2081004,62595,2246,100,2099939.5,2090471.75,1938973.9,7.25,Medium Demand,Overstocked,Winter
ORD100137,16-01-2025,January,Q1,2025,3,East,Kolkata,Fashion,T-Shirt,662,1200,1.05,786058.8,87691,1470,100,649571.28,717815.04,722310.37,0.63,High Demand,Overstocked,Winter
ORD100138,25-11-2025,November,Q4,2025,48,West,Ahmedabad,Home Appliances,Air Conditioner,921,45000,6.67,38680618.5,81380,679,100,45128622.76,41904620.63,37212547.75,11.2,High Demand,Stockout Risk,Festive
ORD100139,02-11-2025,November,Q4,2025,44,West,Bangalore,Office Supplies,Paper Ream,176,350,7.53,56961.52,48054,623,100,60837.56,58899.54,60709.12,3.07,Low Demand,Overstocked,Festive
ORD100140,02-12-2025,December,Q4,2025,49,Central,Mumbai,Fashion,Jacket,483,4500,6.18,2039177.7,33074,1499,100,2404327.76,2221752.73,2033578.49,8.47,Medium Demand,Overstocked,Winter
ORD100141,19-08-2024,August,Q3,2024,34,South,Bangalore,Electronics,Tablet,153,18000,10.15,2474469,75748,2256,100,2016937.2,2245703.1,2393684.7,6.59,Low Demand,Overstocked,Monsoon
ORD100142,24-09-2025,September,Q3,2025,39,South,Lucknow,Fashion,Shoes,216,3000,3.62,624542.4,95812,778,100,679797.66,652170.03,567545.71,12.98,Medium Demand,Overstocked,Monsoon
ORD100143,08-01-2025,January,Q1,2025,2,South,Chennai,Office Supplies,Pen Set,509,500,4.68,242589.4,36348,1367,100,287768.92,265179.16,256386.44,3.32,High Demand,Overstocked,Winter
ORD100144,17-07-2024,July,Q3,2024,29,East,Lucknow,Fashion,T-Shirt,338,1200,15.56,342488.64,70916,2260,100,331345.54,336917.09,319340.39,5.22,Medium Demand,Overstocked,Monsoon
ORD100145,23-07-2024,July,Q3,2024,30,Central,Bangalore,Home Appliances,Microwave,542,9000,17.48,4025325.6,77684,520,100,4365708.71,4195517.16,4038133.69,3.75,High Demand,Healthy Stock,Monsoon
ORD100146,07-05-2024,May,Q2,2024,19,East,Mumbai,Furniture,Desk,510,15000,18.11,6264585,24313,1891,100,5241486.98,5753035.99,6778913.64,17.83,High Demand,Overstocked,Summer
ORD100147,06-04-2025,April,Q2,2025,14,East,Delhi,Fashion,Shoes,455,3000,10.04,1227954,35903,1681,100,1470855.75,1349404.88,1197233.7,11.28,Medium Demand,Overstocked,Summer
ORD100148,29-01-2024,January,Q1,2024,5,East,Mumbai,Home Appliances,Microwave,190,9000,0.77,1696833,66925,668,100,1872517.09,1784675.04,1686350.01,5.51,Low Demand,Overstocked,Winter
ORD100149,22-09-2025,September,Q3,2025,39,North,Mumbai,Electronics,Tablet,270,18000,16.7,4048380,76932,2261,100,3924102.44,3986241.22,4271990.35,7.17,Medium Demand,Overstocked,Monsoon
ORD100150,31-08-2024,August,Q3,2024,35,East,Mumbai,Electronics,Mobile,479,25000,12.78,10444595,86633,1972,100,8618074.1,9531334.55,11147908.38,16.96,Medium Demand,Overstocked,Monsoon
ORD100151,26-05-2025,May,Q2,2025,22,Central,Jaipur,Electronics,Mobile,197,25000,5.83,4637872.5,5205,1545,100,4156580.51,4397226.5,4560482.73,3.71,Low Demand,Overstocked,Summer
ORD100152,11-11-2025,November,Q4,2025,46,North,Jaipur,Home Appliances,Microwave,782,9000,15.73,5930922.6,71535,2369,100,4792978.56,5361950.58,6373762.57,18.87,High Demand,Overstocked,Festive
ORD100153,14-02-2024,February,Q1,2024,7,West,Pune,Home Appliances,Air Conditioner,66,45000,7.14,2757942,13855,1512,100,2472358.13,2615150.06,2844598.96,8.77,Low Demand,Overstocked,Spring
ORD100154,16-04-2024,April,Q2,2024,16,Central,Pune,Furniture,Office Chair,410,8000,10.92,2921824,89252,817,100,3307953.16,3114888.58,3029745.99,2.73,Medium Demand,Overstocked,Summer
ORD100155,13-12-2025,December,Q4,2025,50,West,Bangalore,Furniture,Office Chair,518,8000,0.74,4113334.4,31422,279,100,4592306.22,4352820.31,4430711.37,1.79,High Demand,Stockout Risk,Winter
ORD100156,19-11-2024,November,Q4,2024,47,East,Jaipur,Fashion,Jacket,687,4500,15.07,2625610.95,30048,1271,100,2475398.88,2550504.92,2773087.09,8.73,High Demand,Overstocked,Festive
ORD100157,02-11-2025,November,Q4,2025,44,East,Ahmedabad,Electronics,Tablet,687,18000,14.87,10527175.8,55678,1488,100,12521964.38,11524570.09,10519181.94,8.72,High Demand,Overstocked,Festive
ORD100158,24-05-2025,May,Q2,2025,21,East,Jaipur,Home Appliances,Microwave,484,9000,1.58,4287175.2,83964,839,100,4365157.88,4326166.54,4133875.61,4.44,Medium Demand,Healthy Stock,Summer
ORD100159,22-03-2024,March,Q1,2024,12,East,Ahmedabad,Home Appliances,Refrigerator,667,35000,14.35,19994992.5,26842,1918,100,18807665.72,19401329.11,18164871.48,6.37,High Demand,Overstocked,Spring
ORD100160,27-12-2024,December,Q4,2024,52,Central,Kolkata,Home Appliances,Air Conditioner,108,45000,1.5,4787100,88560,1763,100,4525362.69,4656231.35,5075375.31,9,Low Demand,Overstocked,Winter
ORD100161,26-11-2025,November,Q4,2025,48,South,Delhi,Furniture,Bookshelf,625,10000,1.34,6166250,89562,1600,100,5826244.41,5996247.21,6720555.32,12.08,High Demand,Overstocked,Festive
ORD100162,03-02-2024,February,Q1,2024,5,Central,Bangalore,Fashion,T-Shirt,430,1200,8.88,470179.2,15077,2450,100,402039.91,436109.55,457667.73,4.94,Medium Demand,Overstocked,Spring
ORD100163,17-11-2024,November,Q4,2024,46,East,Hyderabad,Electronics,Laptop,317,60000,7.74,17547852,78619,582,100,15875728.95,16711790.47,16706572.08,0.03,Medium Demand,Overstocked,Festive
ORD100164,01-04-2025,April,Q2,2025,14,South,Lucknow,Home Appliances,Air Conditioner,678,45000,2.71,29683179,14706,1951,100,25796539.1,27739859.05,30949878.35,11.57,High Demand,Overstocked,Summer
ORD100165,30-03-2024,March,Q1,2024,13,East,Pune,Electronics,Tablet,357,18000,17.03,5331652.2,98298,813,100,5958006.99,5644829.6,5340988.72,5.38,Medium Demand,Overstocked,Spring
ORD100166,04-05-2024,May,Q2,2024,18,South,Bangalore,Furniture,Desk,76,15000,7.22,1057692,80009,1611,100,1043902.17,1050797.08,1159867.58,10.38,Low Demand,Overstocked,Summer
ORD100167,12-05-2024,May,Q2,2024,19,Central,Mumbai,Electronics,Tablet,457,18000,19.99,6581622.6,99223,2060,100,6649270.24,6615446.42,6935930.5,4.84,Medium Demand,Overstocked,Summer
ORD100168,11-08-2025,August,Q3,2025,33,North,Bangalore,Home Appliances,Air Conditioner,125,45000,9,5118750,94143,2219,100,4800394.01,4959572,5505686.71,11.01,Low Demand,Overstocked,Monsoon
ORD100169,18-07-2025,July,Q3,2025,29,Central,Bangalore,Furniture,Desk,564,15000,18.21,6919434,12263,608,100,6969536.61,6944485.3,6648364.54,4.26,High Demand,Healthy Stock,Monsoon
ORD100170,14-06-2024,June,Q2,2024,24,East,Hyderabad,Home Appliances,Air Conditioner,451,45000,5.01,19278220.5,88238,2356,100,17538947.41,18408583.95,19760262.23,7.34,Medium Demand,Overstocked,Summer
ORD100171,21-09-2025,September,Q3,2025,38,Central,Mumbai,Office Supplies,Paper Ream,222,350,11.84,68500.32,81106,731,100,59491.17,63995.75,70205.69,9.7,Medium Demand,Overstocked,Monsoon
ORD100172,11-09-2025,September,Q3,2025,37,East,Lucknow,Electronics,Laptop,133,60000,0.91,7907382,89076,2462,100,7162999.74,7535190.87,7450032.28,1.13,Low Demand,Overstocked,Monsoon
ORD100173,08-08-2025,August,Q3,2025,32,West,Lucknow,Electronics,Printer,692,12000,10.91,7398033.6,89136,1337,100,7347563.68,7372798.64,7848852.24,6.46,High Demand,Overstocked,Monsoon
ORD100174,02-12-2025,December,Q4,2025,49,West,Ahmedabad,Fashion,Shoes,111,3000,3.16,322477.2,59476,2083,100,317890.56,320183.88,312170.35,2.5,Low Demand,Overstocked,Winter
ORD100175,27-05-2024,May,Q2,2024,22,East,Pune,Home Appliances,Refrigerator,183,35000,15.21,5430799.5,72499,2400,100,4575305.06,5003052.28,5150285.52,2.94,Low Demand,Overstocked,Summer
ORD100176,05-05-2024,May,Q2,2024,18,East,Chennai,Furniture,Office Chair,149,8000,1.01,1179960.8,55351,1812,100,1061148.32,1120554.56,1266170.51,12.99,Low Demand,Overstocked,Summer
ORD100177,12-06-2024,June,Q2,2024,24,East,Lucknow,Home Appliances,Microwave,213,9000,9.97,1725875.1,72466,2012,100,1725018.86,1725446.98,1659788.06,3.81,Medium Demand,Overstocked,Summer
ORD100178,24-01-2024,January,Q1,2024,4,North,Kolkata,Office Supplies,Pen Set,296,500,4.3,141636,51254,299,100,116172.14,128904.07,141491.37,9.76,Medium Demand,Healthy Stock,Winter
ORD100179,31-10-2025,October,Q4,2025,44,West,Ahmedabad,Office Supplies,Notebook,210,200,17.65,34587,52943,1751,100,32732.27,33659.64,33899.28,0.71,Medium Demand,Overstocked,Festive
ORD100180,06-08-2025,August,Q3,2025,32,Central,Hyderabad,Home Appliances,Air Conditioner,345,45000,1.47,15296782.5,71093,1944,100,16914595.39,16105688.95,14622869.52,9.21,Medium Demand,Overstocked,Monsoon
ORD100181,30-09-2025,September,Q3,2025,40,Central,Mumbai,Furniture,Office Chair,453,8000,7.46,3353649.6,49444,2384,100,3942481.47,3648065.54,3524662.37,3.38,Medium Demand,Overstocked,Monsoon
ORD100182,22-07-2024,July,Q3,2024,30,Central,Jaipur,Fashion,Jacket,91,4500,0.91,405773.55,22961,1464,100,455110.07,430441.81,407342.49,5.37,Low Demand,Overstocked,Monsoon
ORD100183,01-06-2024,June,Q2,2024,22,Central,Jaipur,Furniture,Desk,677,15000,6.37,9508126.5,56505,1325,100,9864584.85,9686355.68,9522036.86,1.7,High Demand,Overstocked,Summer
ORD100184,05-06-2025,June,Q2,2025,23,Central,Chennai,Office Supplies,Pen Set,536,500,16.31,224289.2,53281,1456,100,239882.36,232085.78,245816.39,5.92,High Demand,Overstocked,Summer
ORD100185,20-08-2025,August,Q3,2025,34,East,Delhi,Office Supplies,Pen Set,321,500,19.34,129459.3,80821,2465,100,115350.47,122404.89,117843.05,3.73,Medium Demand,Overstocked,Monsoon
ORD100186,06-05-2025,May,Q2,2025,19,South,Jaipur,Office Supplies,Pen Set,201,500,16.43,83987.85,36745,229,100,86425.86,85206.86,87356.11,2.52,Medium Demand,Healthy Stock,Summer
ORD100187,14-07-2024,July,Q3,2024,28,North,Chennai,Home Appliances,Refrigerator,205,35000,8.26,6582345,31724,1780,100,6587135.64,6584740.32,6729102.41,2.19,Medium Demand,Overstocked,Monsoon
ORD100188,27-04-2025,April,Q2,2025,17,North,Bangalore,Office Supplies,Notebook,624,200,6.5,116688,91799,2059,100,117877.15,117282.57,112341.43,4.21,High Demand,Overstocked,Summer
ORD100189,26-06-2024,June,Q2,2024,26,West,Jaipur,Home Appliances,Air Conditioner,536,45000,17.35,19935180,94226,1182,100,20812938.58,20374059.29,18708226.16,8.18,High Demand,Overstocked,Summer
ORD100190,09-09-2024,September,Q3,2024,37,East,Jaipur,Home Appliances,Microwave,354,9000,15.42,2694718.8,97392,949,100,2899776.03,2797247.42,2688792.08,3.88,Medium Demand,Overstocked,Monsoon
ORD100191,06-05-2025,May,Q2,2025,19,East,Jaipur,Home Appliances,Refrigerator,174,35000,11.47,5391477,76197,1655,100,6244970.37,5818223.69,5277751.83,9.29,Low Demand,Overstocked,Summer
ORD100192,19-12-2024,December,Q4,2024,51,South,Ahmedabad,Electronics,Tablet,130,18000,6.93,2177838,62983,1150,100,2393303.27,2285570.63,2053259.92,10.16,Low Demand,Overstocked,Winter
ORD100193,05-07-2025,July,Q3,2025,27,East,Jaipur,Home Appliances,Microwave,161,9000,12.31,1270628.1,81917,1080,100,1139732.08,1205180.09,1313787.26,9.01,Low Demand,Overstocked,Monsoon
ORD100194,27-06-2025,June,Q2,2025,26,South,Hyderabad,Electronics,Laptop,473,60000,6.61,26504082,66918,511,100,28425012.91,27464547.45,24582361.31,10.49,Medium Demand,Healthy Stock,Summer
ORD100195,17-07-2025,July,Q3,2025,29,South,Kolkata,Fashion,T-Shirt,254,1200,15.12,258714.24,42649,1415,100,236507.8,247611.02,235904.06,4.73,Medium Demand,Overstocked,Monsoon
ORD100196,01-04-2024,April,Q2,2024,14,Central,Hyderabad,Office Supplies,Paper Ream,88,350,18.26,25175.92,27946,1811,100,29025.27,27100.6,23543.46,13.13,Low Demand,Overstocked,Summer
ORD100197,07-02-2024,February,Q1,2024,6,West,Chennai,Furniture,Bookshelf,346,10000,17.53,2853462,6214,1322,100,2931032.64,2892247.32,2629351.49,9.09,Medium Demand,Overstocked,Spring
ORD100198,09-12-2024,December,Q4,2024,50,East,Chennai,Office Supplies,Paper Ream,555,350,17.79,159692.93,22589,2165,100,157650.19,158671.56,149881.76,5.54,High Demand,Overstocked,Winter
ORD100199,25-04-2024,April,Q2,2024,17,East,Bangalore,Fashion,Jacket,313,4500,14.37,1206098.55,6846,1480,100,1346376.33,1276237.44,1222448.72,4.21,Medium Demand,Overstocked,Summer
ORD100200,16-07-2024,July,Q3,2024,29,South,Lucknow,Fashion,T-Shirt,577,1200,6.56,646978.56,57538,490,100,565402.64,606190.6,600475.28,0.94,High Demand,Stockout Risk,Monsoon
ORD100201,27-11-2024,November,Q4,2024,48,South,Delhi,Home Appliances,Refrigerator,383,35000,5.34,12689173,48204,1336,100,13107716.5,12898444.75,12874123.65,0.19,Medium Demand,Overstocked,Festive
ORD100202,24-09-2024,September,Q3,2024,39,East,Hyderabad,Electronics,Laptop,526,60000,6.14,29622216,58138,2158,100,34635551.09,32128883.55,31919723.45,0.65,High Demand,Overstocked,Monsoon
ORD100203,14-11-2024,November,Q4,2024,46,North,Ahmedabad,Home Appliances,Air Conditioner,354,45000,2.67,15504669,25078,1963,100,17041087.66,16272878.33,15832558.48,2.71,Medium Demand,Overstocked,Festive
ORD100204,01-03-2025,March,Q1,2025,9,Central,Chennai,Office Supplies,Paper Ream,273,350,15.24,80988.18,94173,435,100,81814.48,81401.33,81444.52,0.05,Medium Demand,Healthy Stock,Spring
ORD100205,05-01-2025,January,Q1,2025,1,North,Lucknow,Electronics,Laptop,610,60000,18.06,29990040,31497,2445,100,30429815.85,30209927.93,27977931.18,7.39,High Demand,Overstocked,Winter
ORD100206,16-06-2025,June,Q2,2025,25,West,Mumbai,Furniture,Bookshelf,647,10000,9.78,5837234,71895,1924,100,6557997.17,6197615.58,5782868.69,6.69,High Demand,Overstocked,Summer
ORD100207,09-06-2025,June,Q2,2025,24,West,Chennai,Office Supplies,Notebook,622,200,9.25,112893,45392,189,100,108194.34,110543.67,120038.07,8.59,High Demand,Stockout Risk,Summer
ORD100208,11-08-2024,August,Q3,2024,32,Central,Mumbai,Electronics,Printer,402,12000,14.01,4148157.6,75931,346,100,4869244.78,4508701.19,3790602.3,15.93,Medium Demand,Stockout Risk,Monsoon
ORD100209,28-04-2025,April,Q2,2025,18,North,Ahmedabad,Fashion,Shoes,188,3000,15.32,477595.2,89656,1821,100,453612.46,465603.83,514975.01,10.6,Low Demand,Overstocked,Summer
ORD100210,04-04-2025,April,Q2,2025,14,West,Kolkata,Electronics,Mobile,406,25000,2.37,9909445,75419,1709,100,10023770.42,9966607.71,10361034.54,3.96,Medium Demand,Overstocked,Summer
ORD100211,16-08-2024,August,Q3,2024,33,North,Delhi,Home Appliances,Refrigerator,607,35000,8.48,19443424,54712,1040,100,17479731.8,18461577.9,18845187.7,2.08,High Demand,Healthy Stock,Monsoon
ORD100212,09-10-2024,October,Q4,2024,41,South,Mumbai,Electronics,Printer,926,12000,17.68,9147398.4,7050,1085,100,8071963,8609680.7,8417247.05,2.24,High Demand,Healthy Stock,Festive
ORD100213,04-02-2024,February,Q1,2024,5,West,Lucknow,Electronics,Mobile,95,25000,8.05,2183812.5,35715,2310,100,1936840.09,2060326.29,2342676.23,13.7,Low Demand,Overstocked,Spring
ORD100214,27-02-2024,February,Q1,2024,9,South,Jaipur,Home Appliances,Microwave,639,9000,6.38,5384086.2,83370,1413,100,4817473.66,5100779.93,5789247.65,13.5,High Demand,Overstocked,Spring
ORD100215,07-11-2025,November,Q4,2025,45,Central,Hyderabad,Fashion,T-Shirt,416,1200,18.97,404501.76,27955,1849,100,413538.44,409020.1,367844.52,10.07,Medium Demand,Overstocked,Festive
ORD100216,18-12-2024,December,Q4,2024,51,West,Jaipur,Home Appliances,Air Conditioner,476,45000,8.17,19669986,44306,1641,100,17182747.58,18426366.79,19819195.69,7.56,Medium Demand,Overstocked,Winter
ORD100217,03-09-2024,September,Q3,2024,36,South,Ahmedabad,Furniture,Desk,109,15000,11.25,1451062.5,59592,2382,100,1468470.5,1459766.5,1418680.31,2.81,Low Demand,Overstocked,Monsoon
ORD100218,18-09-2024,September,Q3,2024,38,South,Pune,Electronics,Printer,429,12000,1.85,5052762,99972,880,100,4146370.53,4599566.26,4928633.8,7.15,Medium Demand,Overstocked,Monsoon
ORD100219,11-09-2025,September,Q3,2025,37,Central,Delhi,Electronics,Mobile,651,25000,14.49,13916752.5,78249,988,100,13802046.21,13859399.36,14945127.73,7.83,High Demand,Healthy Stock,Monsoon
ORD100220,06-12-2024,December,Q4,2024,49,East,Delhi,Furniture,Office Chair,170,8000,14.94,1156816,67773,1093,100,1247337.45,1202076.73,1203960.55,0.16,Low Demand,Overstocked,Winter
ORD100221,10-02-2025,February,Q1,2025,7,South,Jaipur,Home Appliances,Refrigerator,439,35000,9.33,13931445.5,90029,1571,100,12863863.7,13397654.6,13540374.83,1.07,Medium Demand,Overstocked,Spring
ORD100222,24-05-2025,May,Q2,2025,21,West,Mumbai,Fashion,T-Shirt,258,1200,7.41,286658.64,59254,287,100,293827.94,290243.29,270678.8,6.74,Medium Demand,Healthy Stock,Summer
ORD100223,29-05-2024,May,Q2,2024,22,North,Ahmedabad,Office Supplies,Paper Ream,643,350,14.4,192642.8,43691,724,100,169232.21,180937.51,182240.81,0.72,High Demand,Healthy Stock,Summer
ORD100224,06-08-2025,August,Q3,2025,32,South,Chennai,Office Supplies,Paper Ream,395,350,5.15,131130.12,69044,2109,100,129075.52,130102.82,137234.81,5.48,Medium Demand,Overstocked,Monsoon
ORD100225,26-12-2024,December,Q4,2024,52,South,Bangalore,Office Supplies,Pen Set,238,500,18.34,97175.4,76058,340,100,98106.12,97640.76,103765.22,6.27,Medium Demand,Healthy Stock,Winter
ORD100226,17-03-2024,March,Q1,2024,11,North,Delhi,Fashion,Shoes,695,3000,4.63,1988464.5,97690,718,100,1598042.59,1793253.54,1990744.44,11.01,High Demand,Healthy Stock,Spring
ORD100227,17-01-2025,January,Q1,2025,3,North,Lucknow,Office Supplies,Pen Set,549,500,0.31,273649.05,74758,2359,100,263944.2,268796.62,247199.56,8.03,High Demand,Overstocked,Winter
ORD100228,08-10-2024,October,Q4,2024,41,Central,Ahmedabad,Electronics,Printer,294,12000,1.93,3459909.6,24516,1087,100,3033554.71,3246732.16,3478216.66,7.13,Medium Demand,Overstocked,Festive
ORD100229,28-12-2024,December,Q4,2024,52,East,Kolkata,Electronics,Tablet,465,18000,9.18,7601634,36877,1025,100,6993426.17,7297530.08,8100395.57,11,Medium Demand,Overstocked,Winter
ORD100230,23-03-2024,March,Q1,2024,12,North,Mumbai,Fashion,T-Shirt,436,1200,11.05,465386.4,12355,138,100,503146.95,484266.68,426543.96,11.92,Medium Demand,Stockout Risk,Spring
ORD100231,20-03-2025,March,Q1,2025,12,East,Lucknow,Electronics,Laptop,285,60000,4.23,16376670,95739,2421,100,16216180.52,16296425.26,14891509.01,8.62,Medium Demand,Overstocked,Spring
ORD100232,17-03-2024,March,Q1,2024,11,East,Jaipur,Office Supplies,Paper Ream,83,350,3.59,28007.1,46220,164,100,33176.87,30591.99,28494.63,6.86,Low Demand,Healthy Stock,Spring
ORD100233,30-12-2025,December,Q4,2025,1,West,Mumbai,Home Appliances,Microwave,627,9000,4.81,5371571.7,56007,2314,100,5010021.61,5190796.66,5646176.4,8.77,High Demand,Overstocked,Winter
ORD100234,23-05-2024,May,Q2,2024,21,North,Jaipur,Home Appliances,Microwave,150,9000,8.74,1232010,14963,1495,100,1283837.58,1257923.79,1260066.62,0.17,Low Demand,Overstocked,Summer
ORD100235,01-09-2025,September,Q3,2025,36,West,Pune,Electronics,Tablet,511,18000,9.81,8295676.2,51636,2365,100,9759507.48,9027591.84,8182602.73,9.36,High Demand,Overstocked,Monsoon
ORD100236,27-11-2025,November,Q4,2025,48,Central,Kolkata,Electronics,Tablet,409,18000,1.64,7241263.2,25214,1656,100,7854387.2,7547825.2,7435185.51,1.49,Medium Demand,Overstocked,Festive
ORD100237,02-02-2025,February,Q1,2025,5,East,Pune,Electronics,Laptop,55,60000,18.86,2677620,63292,1574,100,2957534.64,2817577.32,2464605.38,12.53,Low Demand,Overstocked,Spring
ORD100238,30-03-2024,March,Q1,2024,13,South,Kolkata,Fashion,Jacket,618,4500,10.25,2495947.5,18538,207,100,2086231.57,2291089.54,2523013.46,10.12,High Demand,Stockout Risk,Spring
ORD100239,03-09-2025,September,Q3,2025,36,Central,Pune,Fashion,Shoes,348,3000,8.28,957556.8,16101,2391,100,1112760.51,1035158.66,1049132.37,1.35,Medium Demand,Overstocked,Monsoon
ORD100240,08-08-2025,August,Q3,2025,32,Central,Bangalore,Fashion,Shoes,192,3000,5.38,545011.2,40180,2119,100,467823.4,506417.3,508736.06,0.46,Low Demand,Overstocked,Monsoon
ORD100241,09-10-2024,October,Q4,2024,41,West,Ahmedabad,Fashion,Shoes,539,3000,4.93,1537281.9,86924,2130,100,1594964.65,1566123.27,1443676.26,7.82,High Demand,Overstocked,Festive
ORD100242,19-04-2024,April,Q2,2024,16,South,Ahmedabad,Electronics,Printer,390,12000,16.83,3892356,54792,1449,100,3799286.53,3845821.26,3838342.73,0.19,Medium Demand,Overstocked,Summer
ORD100243,28-10-2025,October,Q4,2025,44,Central,Bangalore,Home Appliances,Refrigerator,928,35000,4.02,31174304,46180,827,100,36967420.21,34070862.11,34096740.51,0.08,High Demand,Stockout Risk,Festive
